"paper_table_order","paper_common_name","frame_id","record_id","source_id","species","route","region","rung","level_source","specificity","life_stage","unit_of_inference","t_pathway","t_config","h_usemode","h_config","spatial_scale","temporal_scale","review_required","reasoning"
25,"Pyjama shark","S0182","R07","McCord (2005) - Ecological and management aspects of Galeorhinus galeus.pdf","Poroderma africanum","H","Both",0,"ai","Low","unspecified","observation","not_applicable","not_applicable","non-kelp","not_applicable","South African west/south-coast demersal longline and handline grounds, ~50-200 m","Fishery period (longline 2001-2003; handline 1985-2003)","no","Poroderma africanum is documented as occasional bycatch of the demersal soupfin-shark longline/handline fishery on the South African west/south-coast shelf at ~50-200 m, a non-kelp demersal habitat context. Coded level-0 observed_alternative on the habitat route with Low specificity; no kelp is mentioned in the source."
25,"Pyjama shark","S0196","R04","O'Connel et al. (2019) - The influence of kelp density of white sharks.pdf","Poroderma africanum","H","West",1,"human_confirmed","Low","unspecified","observation","not_applicable","not_applicable","uncertain","within","Fine scale. Kelp beds of at least 25 m x 25 m within five zones around Dyer Island and Geyser Rock, Kleinbaai (34 deg 41' S, 19 deg 25' E); 21 BRUVS deployments in each of three kelp density strata (63 trials).","May-October 2014 and June-August 2015; 19 days at sea; 63 trials of 2-3 h each, 135 h of video.","yes","Poroderma africanum was positively identified by a baited-video survey in which every deployment site was a characterised Ecklonia maxima bed, at Dyer Island west of Cape Agulhas, so the region is West and co-occurrence with kelp is established at level 1.

The level goes no higher. No action involving kelp structure is documented for this species, so level 2 fails. No availability was measured, so level 3 fails. The endpoint is trial-level occurrence and no kelp counterfactual exists, so levels 4 and 5 are not approached.

Specificity is Low. The species appears in one Results sentence in which five species are pooled and joined by 'and/or', and the trial counts (20, 21 and 15 in low, moderate and high density) apply to the pooled group, not to this species. The source supports only that this species was recorded within kelp beds at the study site. kelp_link and comparator_defined are uncertain because no species-level relationship with kelp was assessed.

effect_direction is not_tested rather than null, for the same reason as the other two elasmobranch records: the abstract's assertion of no significant kelp-density influence on five other elasmobranch species has no supporting analysis in the paper.

Life stage is unspecified; no size or maturity information is given. Detections are bait-attracted, so detection_method_sensitive is uncertain. No trophic record is returned, since the survey was baited with tuna chum and made no diet observation."
25,"Pyjama shark","S0871","R04","O'Connell et al. (2019) - The influence of kelp density on white shark presence within the Dyer Island nature reserve.pdf","Poroderma africanum","H","West",1,"ai","Low","unspecified","observation","not_applicable","not_applicable","not_applicable","both","Kelp beds/zones within Dyer Island Nature Reserve, Gansbaai","May-October 2014 and June-August 2015 research seasons","no","Poroderma africanum was identified in the BRUVS surveys and recorded present across low, moderate and high kelp densities, establishing co-occurrence with kelp (level 1, habitat). No structural use action is documented and the kelp-density result is pooled across five elasmobranch species (no significant effect), so no per-species use or selection can be established. Level 1 co-occurrence."
25,"Pyjama shark","S0685","R01","Osgood et al. (2019) - Using baited remote underwater videos (BRUVs) to characterize chondrichthyan communities in a global biodiversity hotspot.pdf","Poroderma africanum","H","West",1,"ai","Medium","unspecified","site","not_applicable","not_applicable","uncertain","uncertain","167 BRUV sites (419 deployments) across the Betty's Bay MPA/adjacent unprotected area and the Walker Bay Whale Sanctuary/adjacent unprotected area, Cape Whale Coast, Western Cape; 3-55 m depth (mean 25.3 m)","July 2016-July 2018, both winter-spring and summer-fall seasons","no","Habitat route. P. africanum was one of the two dominant species (Table 1), observed in all zones on a kelp-coast (West) BRUV survey that classifies kelp as a distinct habitat. The species is a significant indicator of the reef+kelp cluster (DLI 0.46) with a negative first-latent-variable coefficient indicating higher relative abundance at reef and kelp sites, establishing documented co-occurrence with kelp (Level 1). It cannot reach Use because no action involving kelp structure is documented, nor Selection because habitat availability was not measured and kelp was not distinguished from reef."
25,"Pyjama shark","S0675","R04","Osgood et al. (2020) - Chondrichthyans as an umbrella species-complex for conserving South African biodiversity.pdf","Poroderma africanum","H","West",0,"ai","Medium","unspecified","site","not_applicable","not_applicable","non-kelp","not_applicable","Betty's Bay MPA / Walker Bay Whale Sanctuary and adjacent unprotected areas, Western Cape, South Africa; 167 sites / 419 BRUV deployments; habitat sand, rocky reef or kelp.","July 2016 to July 2018, multiple seasons and years.","no","Pyjama catshark is observed on BRUV in the kelp region and this study's RDA (Fig 6) places it with roman on deeper rocky-reef sites: a level-0 observed_alternative (non-kelp reef habitat). The statement that catsharks are 'abundant on reefs and in kelp' is attributed to Osgood et al. 2019 (citation lead), not established here, so kelp_link is marked uncertain and the primary in-source association is reef. Trophic route unassessed."
25,"Pyjama shark","S0702","R01","Pollom et al. (2020) - Poroderma africanum, IUCN Red List assessment.pdf","Poroderma africanum","H","Both",1,"ai","Medium","unspecified","site","not_applicable","not_applicable","not_applicable","within","Species-level habitat classification across the endemic South African range (Saldanha Bay, Western Cape to East London, Eastern Cape); continental shelf, surf line to 108 m depth","Not applicable; range-wide habitat classification compiled for a 2020 assessment (date assessed 1 August 2019)","no","The source is a 2020 IUCN Red List species profile (a secondary/synthesis assessment). Only the habitat route is assessable. The assessment documents that Poroderma africanum occurs in kelp beds (Habitat and Ecology prose, E01) and codes Macroalgal/Kelp as a resident, suitable habitat of major importance in its Appendix Habitats table (E02, visually verified). This establishes route-relevant co-occurrence with kelp (level 1). It does not rise to Use (level 2): the source records occupancy of kelp beds but no documented fish action involving the physical kelp structure (no sheltering, foraging, settlement, egg deposition, or hunting attributed to the kelp itself). Rocky substrate and caves are recorded as concurrent non-kelp habitats, an observed alternative, but kelp co-occurrence carries the record to level 1. The trophic route is unassessed: the source reports no diet or feeding observation (the only trophic-adjacent mention, use of the shark as lobster bait, concerns the fishery, not the shark's diet), so no trophic record is created. The underlying kelp-beds habitat statement is attributed to Compagno 2005, Human 2006, and Ebert et al. 2013 and is therefore also recorded as citation leads. Region is coded Both because the assessment's habitat classification is range-wide and not separable by locality, although kelp itself occurs only in the western portion of the range. Specificity is Medium: a clear qualitative habitat classification without quantified kelp-specific use."
25,"Pyjama shark","S0505","R04","Pradervand and Govender (2003) - Assessment of catches in shore angling competitions from the border region of the Eastern Cape, South Africa.pdf","Poroderma africanum","H","East",0,"ai","High","adult","observation","not_applicable","not_applicable","non-kelp","not_applicable","Border region shore, 10 sites between Great Fish and Kei Rivers, Eastern Cape (surf zone)","1982-1998; 128 competitions","no","Striped/pyjama catshark positively identified (n=165, all mature) in the Border surf-zone catch, Eastern Cape (East of kelp limit). Level-0 observed_alternative habitat record. No diet data; trophic route unassessed."
25,"Pyjama shark","S0342","R25","Pradervand and Hiseman (2006) - An analysis of the recreational shore fishery in the Goukamma Marine Protected Area.pdf","Poroderma africanum","H","East",0,"ai","Medium","unspecified","observation","not_applicable","not_applicable","non-kelp","not_applicable","Goukamma MPA (~14 km of coast), Garden Route, warm-temperate south coast, Western Cape","October 1993 - December 2002 (10 years)","no","Table 1 records 1 striped/pyjama catshark (Poroderma africanum) in the Goukamma MPA shore fishery, east of the eastern kelp limit, in non-kelp reef/rocky coastal habitat. Occurrence only (single specimen), no diet or kelp-structure use, no measured availability. Level-0 observed-alternative habitat record. Trophic route unassessed."
25,"Pyjama shark","S0724","R02","Pretorius (2012) - Factors influencing the development and mortality rate of shy and cat shark embryos in South African waters.pdf","Poroderma africanum","H","West",2,"ai","Low","adult","observation","not_applicable","not_applicable","reproduction","uncertain","Cape Peninsula and western False Bay reef dive sites, egg cases observed ~6-25 m depth","January 2011 - January 2012","no","Poroderma africanum is in the species frame (model_scope=true) and was recorded as the author's own field observations (n=62 egg cases) in False Bay / Cape Peninsula (West region). Sea fans are the near-exclusive substratum (97%, observed non-kelp alternative). Within the minor 3.2% fraction, egg cases were 'found either around kelp or on a hydroid', so some egg cases were deposited around kelp - a documented egg-deposition action involving physical kelp structure, meeting Structural Use (Level 2, h_usemode=reproduction). Kelp availability was not measured against use, so Selection (Level 3) is not supported, and no kelp-linked performance endpoint is tested (Levels 4-5 inapplicable). Specificity is Low because kelp use is a rare fraction and the source groups kelp with hydroid rather than isolating a kelp-only count. No primary trophic observation for this species, so no trophic record."
25,"Pyjama shark","S0701","R02","Pretorius and Griffiths (2013) - Patterns of egg deposition and egg development in the catsharks Poroderma pantherinum and Haploblepharus pictus.pdf","Poroderma africanum","H","West",2,"ai","Low","adult","observation","not_applicable","not_applicable","reproduction","uncertain","False Bay, Western Cape (Cape Peninsula), within the Ecklonia maxima kelp range; congeneric egg cases incidentally collected in the same SCUBA and snorkelling surveys","Field egg-case observations January 2011 to January 2012","no","P. africanum egg cases were incidentally collected in the same False Bay (Western Cape, within the Ecklonia maxima range) surveys and included as primary observations. Table 1 (visually verified; n = 63) records 2% of egg cases deposited on kelp, and the prose confirms egg cases 'found either around kelp or hydroids'. Egg deposition onto physical kelp structure is a documented reproductive action, supporting habitat-route Structural Use (level 2). Kelp is a marginal substratum: sea fans dominate (~96%) and are the observed alternative, and no substratum availability was measured, so Selection (level 3) is not supported. No vital-rate, demographic, or diet endpoint is reported, so higher levels and a trophic record do not apply. Specificity is Low because the prose combines kelp with hydroids and kelp use is very minor, although Table 1 quantifies it separately."
25,"Pyjama shark","S0211","R05","Roberson et al. (2015) - First survey of fishes in Betty's bay along South Africa s temperate south west coast.pdf","Poroderma africanum","H","West",1,"ai","Medium","unspecified","site","not_applicable","not_applicable","not_applicable","within","Betty's Bay MPA and adjacent coast (~20 km2), 5-40 m depth, Agulhas inshore ecoregion","Single BRUVs survey (58 deployments over 12 days at sea); survey year not stated","no","SIMPER shows P. africanum abundant in all three habitats, including kelp (p548), and it is one of the three most frequently recorded species. This documents occurrence in kelp forest (Level 1 co-occurrence). It also occupies reef and sand (observed alternatives). No structural action involving kelp is documented, so the record stays at Level 1."
25,"Pyjama shark","S0703","R03","Rooth and Watson (2024) - Predator avoidance by mesopredatory benthic sharks.pdf","Poroderma africanum","H","West",0,"ai","Low","unspecified","observation","not_applicable","not_applicable","non-kelp","not_applicable","BRUV deployments in the greater Dyer Island / Gansbaai area, Overberg, Western Cape.","Study period Aug 2016-Nov 2019; occurrence noted as occasional across BRUV deployments (not tied to a dated encounter).","no","Poroderma africanum was reported as occasionally observed on the authors' BRUV deployments in the Gansbaai / greater Dyer Island area, a reef-and-kelp ecosystem, though it was never filmed alongside a potential predator. This is a primary observation of the species occurring in the study area, supporting a level-0 observed_alternative on the habitat route. The habitat microcontext is unspecified and no kelp use, trophic link, or structural action is documented, so specificity is Low and the classification does not rise above co-occurrence-at-most (here level 0, as no kelp co-occurrence is asserted for this species)."
25,"Pyjama shark","S0689","R01","Scarponi et al. (2021) - Physiological response to capture stress in endemic Southern African catsharks.pdf","Poroderma africanum","H","East",0,"ai","Medium","unspecified","observation","not_applicable","not_applicable","non-kelp","not_applicable","Two rocky reefs in Mossel Bay, South Africa (The Point Reef ~34.189S 22.1616E; Hartenbos Reef ~34.13S 22.13E); capture depths 5.6-19.6 m (mean 9.4 m).","11 May to 30 October 2017.","no","The source is a capture-stress physiology study. Poroderma africanum is an in-scope species that the authors physically captured (n=15) at two named rocky reefs in Mossel Bay (34.17S, 22.08E) at 5.6-19.6 m depth. Mossel Bay lies east of the eastern kelp limit near Cape Agulhas/De Hoop, so this is a non-kelp habitat and an East-region record. Per the protocol, a catch study with habitat context that records an in-scope species occupying a non-kelp rocky-reef habitat at the sampled place, time and life stage is a level-0 observed_alternative on the habitat route, even though kelp is never measured or mentioned. No diet, feeding, gut-content or kelp-food-web observation is made, so the trophic route is unassessed and not coded. No availability, counterfactual or performance endpoint is present, so higher levels are unsupported. The rocky-reef-crevice resting statement is attributed to Dainty (2002) and retained as a citation lead, not primary evidence."
25,"Pyjama shark","S0734","R01","Schmole et al. (2020) - All washed up, spatial and temporal variation in the wash-up and fate of chondrichthyan egg cases along a section of the Garden Route, South Africa.pdf","Poroderma africanum","H","East",0,"ai","Medium","adult","site","not_applicable","not_applicable","reproduction","not_applicable","Three sandy beaches (Robberg, Keurboomstrand, Nature's Valley) in the greater Plettenberg Bay area, Garden Route, Western Cape","April 2016 to March 2017; each beach surveyed twice monthly","no","Poroderma africanum egg cases were collected in the greater Plettenberg Bay area (Table 2: 53 cases), documenting the species' occurrence and reproduction in a coastal area east of the eastern kelp limit (East region, non-kelp coast). The habitat route is assessed: the species deposits eggs on rocky reef, a non-kelp structural substrate, with no observation of kelp use. This is a documented occurrence/reproductive use of non-kelp habitat at the sampled place, time and stage, hence a level-0 observed_alternative on the habitat route. No trophic observation of this species is made. Specificity is Medium: occurrence is quantified (primary), but the reef-substrate attribute is qualitative and cited to Smith and Griffiths (1997)."
25,"Pyjama shark","S0687","R07","Smale et al. (1993) - Analysis of the demersal community of fish and cephalopods on the Agulhas Bank, South Africa.pdf","Poroderma africanum","H","East",0,"ai","Low","unspecified","observation","not_applicable","not_applicable","non-kelp","not_applicable","Agulhas Bank continental shelf/upper slope, Cape Agulhas to Port Alfred; 17-395 m (mostly 28-250 m)","Five annual research cruises 1986-1990 (September/spring, May/autumn)","no","Pyjama shark taken in Agulhas Bank demersal trawls (Appendix 1), noted as a low-relief-reef/lithophilic species on the shelf; occurrence in non-kelp habitat east of the kelp limit. Level-0 observed_alternative on the habitat route."
25,"Pyjama shark","S0705","R01","Smale et al. (1995) - Attempted ambush predation on spawning squid by Poroderma africanum.pdf","Poroderma africanum","H","East",0,"ai","Medium","unspecified","observation","not_applicable","not_applicable","non-kelp","not_applicable","Single dive site, ~100 m2 area of visibility over ~20 scattered squid egg beds, Tsitsikamma Coastal National Park (33°59'S 23°36'E), 22-24 m depth","12-14 November 1993; 33 SCUBA dives","no","Poroderma africanum was directly observed sheltering and ambush-hunting on a rocky-reef/sand substratum with rhodophytes at Tsitsikamma (East region), with at least 20 individuals lying partially hidden in squid egg beds and others emerging from reef caves and cracks. This documents the species occupying a non-kelp habitat at the sampled place, time and stage, but no kelp is present, measured or mentioned, so the habitat record is a level-0 observed_alternative. No kelp co-occurrence, structural use, selection, contribution or dependence is assessable."
25,"Pyjama shark","S0239","R07","Smale et al. (2001) - Behavioural interactions of predators and spawning chokka squid off South Africa.pdf","Poroderma africanum","H","East",0,"ai","Medium","unspecified","observation","not_applicable","not_applicable","non-kelp","not_applicable","Reefs and caves near squid egg beds, Tsitsikamma Coastal National Park, Eastern Cape","November 1993 and November 1995 dives/video","no","Poroderma africanum documented sheltering in reef caves and occupying rocky reef/egg-bed habitat on Eastern Cape spawning grounds. Documented use of a non-kelp structural habitat, level-0 observed_alternative on the habitat route."
25,"Pyjama shark","S0843","R03","Smith (1999) - Population biology and ecology of octopuses in the southwestern Cape - a study towards the establishment of a small-scale octopus fishery.pdf","Poroderma africanum","H","West",0,"ai","Medium","unspecified","observation","not_applicable","not_applicable","non-kelp","not_applicable","Reef at approximately 4 m depth at three False Bay sites (Windmill Beach, Miller's Point, Buffels Bay), southwestern Cape.","Four baited counts per site, December 1997 to February 1998.","no","The author's own baited-count survey (Table 5.2) records Poroderma africanum, an in-scope species, on reef at ~4 m depth at three False Bay sites (West region), December 1997 to February 1998. Per protocol, recording an in-scope species on reef is an observed alternative (non-kelp habitat), coded at level 0 even though the sites lie within the broader kelp-bed setting of False Bay; the catshark counts made no kelp measurement and documented no action involving kelp structure. Claims that this species preys on octopus derive from unpublished data (Bertolini) reported in Table 5.1 and are recorded as citation leads, not primary trophic evidence."
25,"Pyjama shark","S0713","R02","Smith and Griffiths (1997) - Shark and skate egg-cases cast up on two South African beaches and their rates of hatching success, or causes of death.pdf","Poroderma africanum","H","Both",0,"human_confirmed","Medium","adult","observation","not_applicable","not_applicable","reproduction","uncertain","Beach-cast egg-case collection at False Bay (West) and Port Alfred (East); pooled per site.","Egg-cases collected April–December 1995.","yes","P. africanum is in scope and its egg-cases are part of the collection at both sites. The source documents that Poroderma egg-cases attach by corner tendrils to 'the stipes of large algae, or the branches of gorgonians' and are secured to 'algae and rock' during egg-laying. This is a documented reproductive habitat action, but the substrate is stated generically as large algae/gorgonian/rock; kelp (Ecklonia maxima) is never named, and Poroderma is centred on the warmer Eastern Cape beyond the eastern kelp limit. The protocol forbids treating generic algae as kelp, so this cannot support structural Use of kelp (level 2). It is coded as a level-0 observed_alternative on the habitat route (egg deposition on non-kelp-isolated algal/hard structure), with kelp_link uncertain because on the West Coast 'large algae' could include kelp. The statement is a general species-trait description (author_summary), not a direct oviposition observation. No trophic content for this species."
25,"Pyjama shark","S0652","R01","Trotter et al. (2024) - Short-term effects of standard procedures associated with surgical transmitter implantation on a benthic shark species requiring anaesthesia.pdf","Poroderma africanum","H","East",0,"ai","Medium","adult","individual","not_applicable","not_applicable","non-kelp","not_applicable","Reefs within ~10 min boat travel of the commercial slipway of Mossel Bay (local nearshore reefs, south coast).","Capture events during the study period (permit RES 2018-19; single 48-h captive trial per shark).","no","Poroderma africanum is an in-scope endemic benthic catshark. This is a captive study quantifying activity-state/stress responses to surgical transmitter implantation; its substantive results (ODBA, hidden Markov activity states) are irrelevant to kelp. The only field observation is the collection: 24 mature adults (80-110 cm) caught by rod and line on reefs near Mossel Bay, a south-coast locality east of the eastern kelp limit (Cape Agulhas/De Hoop), and the species is characterised as sheltering in caves/under rocks. This documents an in-scope species occupying non-kelp reef habitat at a specified place, time and life stage, i.e. a level-0 observed_alternative on the habitat route, even though kelp is neither measured nor mentioned. No diet-relevant observation was made (sharks were unfed and no gut contents examined), so the trophic route is unassessed and not coded. Region East."
25,"Pyjama shark","S0502","R08","Wallace et al. (1984) - Inshore small-mesh trawling survey of the Cape south coast. Part 1. Introduction, methods, stations and catches.pdf","Poroderma africanum","H","East",0,"ai","Low","unspecified","observation","not_applicable","not_applicable","non-kelp","not_applicable","Inshore soft-bottom trawl grounds, St Sebastian Bay to Algoa Bay, Cape south coast; 4.5-100 m depth","February, May, August, November 1980","no","Pyjama/striped catshark taken in the soft-bottom trawl survey east of the kelp coast; non-kelp habitat occurrence. Level 0 observed_alternative on the habitat route."
25,"Pyjama shark","S0384","R01","Watson (2013) - Baited remote underwater survey of chondrichthyans in False Bay, South Africa.pdf","Poroderma africanum","H","West",0,"ai","High","unspecified","site","not_applicable","not_applicable","non-kelp","not_applicable","False Bay (>1000 km2), 95 successful BRUV sites, 4.8-40 m depth; a single bay on the SW Cape (Ecklonia maxima) kelp coast","14 June-18 July 2012 (winter), 9 sampling days","no","Poroderma africanum was the second most frequently recorded chondrichthyan (47 of 95 BRUV sites, sum MaxN 80) on the sand and rocky-reef benthos of False Bay, which lies within the Ecklonia maxima (West) range. SIMPER placed it among the species dominating reef communities. The study measured only sediment/reef/rock-type habitat; kelp was neither a habitat category nor mentioned. This is a documented occupancy of a non-kelp benthic habitat at the sampled place, time and (unspecified) life stage, i.e. a level-0 observed_alternative on the habitat route. No natural feeding was observed (fish were bait-attracted), so the trophic route is unassessed."
25,"Pyjama shark","S0723","R01","Yeld (2009) - Parasite assemblages of three endemic catshark species from the west and south coasts of South Africa.pdf","Poroderma africanum","H","Both",0,"ai","Medium","adult","site","not_applicable","not_applicable","non-kelp","not_applicable","Four nearshore coastal sites spanning ~700 km: Granger Bay and western False Bay (West coast, Ecklonia maxima range) and De Hoop Nature Reserve (south coast, at/beyond the eastern kelp limit)","February 2004 - November 2006","no","Yeld (2009) is a primary parasitology thesis. Of the species in the frame, only Poroderma africanum was actually sampled as a study host: 14 individuals captured at Granger Bay (3) and western False Bay (2) on the West coast and De Hoop Nature Reserve (9) on the south coast (Table 7.1), by SCUBA baiting into 'suitable habitat' and by rod-and-line, over 2004-2006 (Table 4.2 confirms adult sizes, 712-1068 mm). This documents the in-scope species occupying nearshore coastal/reef habitat at the sampled places and times, which is a level-0 observed_alternative on the habitat route. The source makes no primary observation of P. africanum using kelp structure, and does not characterise the capture habitat as kelp; the only kelp-forest linkage ('keystone species in the nearshore reef and kelp forest environments that they inhabit') is attributed to Dainty (2002) and is therefore a citation lead, not primary evidence, so the record cannot rise to level 1 co-occurrence with kelp. Region is coded Both because the same sampling design records occurrence on both the West (kelp) coast and the south coast within one inseparable dataset. The trophic route is unassessed: the thesis reports no gut-content or diet observation for P. africanum (the only diet statement, benthic-macroinvertebrate scavenging, concerns H. pictus and is itself a citation to Lechanteur & Griffiths 2002), so no trophic record is returned. Poroderma pantherinum, though in the frame, appears only as the cited type host of the isopod Gnathia pantherina (Smit & Basson 2002) and was not observed in this study, so it yields no record."
25,"Pyjama shark","S0041","R33","Burger (1990) - The distribution patterns and community structure of the Tsitsikamma rocky littoral ichthyofauna.pdf","Poroderma africanum","T","East",0,"ai","High","adult","individual","non_kelp","not_applicable","not_applicable","not_applicable","Tsitsikamma National Park and adjacent exploited reefs, south coast of South Africa (~34 S, Agulhas warm-temperate province, east of the eastern kelp limit); intertidal rock-pools and rocky reef 5-30 m","1988-1990","no","East-region diet record beyond the kelp coast. Burger's own stomach-content analysis of Poroderma africanum (Brachyura, Cephalopoda) shows consumption of non-kelp reef prey; no kelp or kelp-food-web link is identified. Level-0 observed_alternative on the trophic route."
25,"Pyjama shark","S0667","R01","Caracausi et al. (2024) - Trophic ecology of the pyjama shark Poroderma africanum elucidated by stable isotopes.pdf","Poroderma africanum","T","East",0,"ai","High","both","individual","non_kelp","not_applicable","not_applicable","not_applicable","Three sites within Mossel Bay, Western Cape (south coast, ca. 400 km east of Cape Town and east of the Cape Agulhas/De Hoop kelp limit)","Single sampling campaign, August 2021","no","Primary stable-isotope diet study of Poroderma africanum (in scope) at three sites inside Mossel Bay, Western Cape, on the south coast well east of the Cape Agulhas/De Hoop kelp limit, hence East region and outside the Ecklonia maxima range. Diet was reconstructed by muscle-tissue SIA and SIMMR mixing from five literature-derived prey sources (a polychaete, an estuarine crab, a mud prawn, a halfbeak fish, and a benthic gastropod), all non-kelp; the dominant source is the strictly benthic gastropod Phalium craticulatum (~60%), with an ontogenetic shift from more planktonic juveniles to more benthic adults. The source neither measures nor mentions kelp anywhere in the text, tables, or figures. This documents an in-scope species assimilating non-kelp food at the sampled place, time, and life stages, which is a level-0 observed_alternative on the trophic route. No availability set, comparator, counterfactual, or kelp isolation is present, so the record cannot exceed level 0. Prey isotopes were taken from the literature (no South African prey sampled), an author-flagged limitation that does not affect the level-0 classification because the classification rests only on the assimilated diet being non-kelp."
25,"Pyjama shark","S0075","R03","Dainty (2002) - Biology and ecology of four catshark species in SA.pdf","Poroderma africanum","T","West",0,"human_confirmed","High","both","individual","non_kelp","uncertain","not_applicable","not_applicable","Four inshore collection localities in the southwestern Cape: two sites at Danger Point (34°38'S; 19°19'E and 34°38'S; 19°17'E), Pearly Beach (34°38'S; 19°26'E), Gruis (34°37'S; 19°23'E) and Hout Bay (34°03'S; 18°21'E). All lie west of Cape Agulhas, within the regular range of Ecklonia maxima. Diet data were available only in pooled form, so no site-level breakdown is possible.","February 1997 to May 1998.","yes","The source performed a quantitative stomach-content analysis on 121 P. africanum, a substantial primary diet study of an in-scope species, so the trophic route is genuinely assessed rather than silent. Table 2.3, verified on the rendered page (E16), is a complete prey inventory identified to the lowest possible taxon, and every entry is an animal: ostracods (76.30 %N), Sardinops sagax (55.60 %V), Octopus vulgaris (19.29 %V), Jasus lalandii, cephalopods, isopods, polychaetes, hagfish and other elasmobranchs. No kelp, algal or plant material appears anywhere in the table, in Fig. 2.2's prey categories, or in the results prose (E17). This is a documented observation of an in-scope species consuming non-kelp food at the sampled place, time and life stage, which is an observed alternative, level 0.

It does not reach level 2. Trophic Use requires identified kelp ingestion, source-resolved kelp assimilation, or consumption of prey the source explicitly links to the kelp food web. No kelp was ingested, no assimilation work was done, and the source never links any prey to the kelp food web. I considered whether Jasus lalandii, Octopus vulgaris, Plagusia chabrus or Fasciolaria lugubris could carry a kelp_indirect pathway, and rejected it: those animals are kelp-forest associates in general knowledge, but the protocol requires the source itself to make the link, and this source does not mention kelp anywhere in Chapter 2.

I classify this as observed_alternative rather than tested_absence. The 280 micrometre sieving and lowest-possible-taxon identification (E15) would plausibly have detected algal material, but the source never defines an opportunity for a kelp link and never reports looking for or failing to find kelp. An exhaustive prey list that happens to omit kelp is not, by itself, a tested absence.

Two qualifications are material and are retained rather than hidden. First, the source attributes the dominant teleost fraction to bait and trawler discards (E18) and to scavenging (E19), so the recorded diet is partly a fishery artefact. Second, the data were only available pooled, so no statistical testing or site-level breakdown was possible (E20).

Life stage is 'both': the diet sample spans 500 to 1099 mm TL (E21), straddling the source's own 50% maturity length of 857 mm for males and 849 mm for females, and the source records an immature female at 759 mm. Region is West: all four collection localities (E14) lie west of Cape Agulhas, corroborated by the Fig. 2.1 map. Specificity is High because the level-0 evidence is direct and fully quantified. I set t_config to uncertain and flag the record for review because of the methods conflict explained in review_reasons."
25,"Pyjama shark","S0721","R01","Haywood (1974) - Studies on osmotic and ionic regulation of Poroderma africanum (Gmelin) striped dogfish.pdf","Poroderma africanum","T","West",0,"ai","Medium","unspecified","observation","non_kelp","not_applicable","not_applicable","not_applicable","Cape Peninsula: west coast and False Bay rocky reefs, ~5-20 m depth","Daytime SCUBA collections during the study period (early 1970s); no seasonal or availability design","no","The thesis documents the diet of Poroderma africanum from stomach-content examination of animals it collected on the Cape Peninsula (West region): crayfish (rock lobster), molluscs (Donax, Bullia), small teleosts, and a preference for cephalopods (octopus, cuttlefish). This is the author's own primary observation of an in-scope species consuming food at the sampled place and time, with no kelp-food-web link stated by the source. Per protocol I cannot supply the kelp association of rock lobster or octopus myself. It is therefore a level-0 observed_alternative (non_kelp) trophic record. No availability, comparator, counterfactual, or endpoint was assessed, so higher levels are not supported."
25,"Pyjama shark","S0165","R17","Lechanteur and Griffiths (2002) - Diets of common suprabenthic reef fish in False Bay, South Africa.pdf","Poroderma africanum","T","West",0,"ai","High","adult","individual","non_kelp","not_applicable","not_applicable","not_applicable","False Bay (Western Cape), reef site","collected February 1990-May 1991 by linefishing and diving","no","Primary quantified diet (40 stomachs, adult) documents a benthic macro-predator taking Jasus lalandii, cephalopods and fish in False Bay; no source-stated kelp trophic link. Trophic observed_alternative, level 0. (Jasus lalandii and Octopus vulgaris appear only as prey and are not coded on their own routes.)"
25,"Pyjama shark","S0217","R05","Sauer and Smale (1991) - Predation patterns on squid Loligo vulgaris reynaudll.pdf","Poroderma africanum","T","East",0,"ai","High","unspecified","individual","non_kelp","outside","not_applicable","not_applicable","Inshore (<50 m deep) chokka squid spawning grounds between Algoa Bay and Oyster Bay, south-eastern Cape, South Africa","November 1988 to September 1990","no","Quantified stomach contents for Poroderma africanum (n = 7, Table Ib, p. 516) from the south-eastern Cape spawning grounds, east of the eastern kelp limit. All identified prey are non-kelp crustaceans and teleosts. Kelp is never measured or mentioned as food or habitat in the source. Level-0 observed_alternative on the trophic route. Not a tested absence with respect to kelp: the site is outside the kelp range and no kelp detection opportunity is defined; the study's own null result concerns squid, not kelp, and the authors note on p. 518 that this species does prey on squid according to other work (recorded separately as a citation lead). No availability, comparator, endpoint, or counterfactual evidence, so levels 1 to 5 are unreachable."
25,"Pyjama shark","S0705","R02","Smale et al. (1995) - Attempted ambush predation on spawning squid by Poroderma africanum.pdf","Poroderma africanum","T","East",0,"ai","Medium","unspecified","observation","non_kelp","outside","not_applicable","not_applicable","Single dive site, ~100 m2 area over ~20 squid egg beds, Tsitsikamma Coastal National Park (33°59'S 23°36'E), 22-24 m depth","12-14 November 1993; 33 SCUBA dives, 250 min video","no","The source directly recorded Poroderma africanum attempting to capture and ingest spawning squid (a non-kelp prey) on a rocky-reef substratum outside the kelp range, and cites squid and octopod occurrence in shark stomachs. The prey and the whole spawning-ground food web here have no stated link to kelp, so this is a level-0 observed_alternative trophic record. There is no identified kelp ingestion or kelp-food-web prey to support Use or higher."
